"train_start","train_end","test_start","test_end","model_name","params","metric","threshold","metric_value"
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",10,0.731270032051282
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",10,0.4759519038076152
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",10,0.18026565464895636
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",10,0.2614918799889898
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",10,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",20,0.7165965544871795
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",20,0.45128975707488106
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",20,0.3419354838709677
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",20,0.3890748137752348
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",20,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",30,0.6894030448717948
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",30,0.42220367278798
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",30,0.4798861480075901
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",30,0.44920071047957366
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",30,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",50,0.6123798076923077
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",50,0.3763020833333333
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",50,0.7129032258064516
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",50,0.49259210698833095
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",50,0.6953706799747892
